"vendor_id","vendor_name","pick_note_number","date","key","ws_code","batch_number","quantity","month"
384,MODI  SHAH BROTHERS,PR201008550,"06-11-2024","384_18541_HLV105",18541,HLV105,2,Nov-2024
386,PARAS DISTRIBUTORS,PR201008551,"06-11-2024","386_13681_GT300424",13681,GT300424,1,Nov-2024
386,PARAS DISTRIBUTORS,PR201008551,"06-11-2024","386_1489_BIE23029",1489,BIE23029,4,Nov-2024
386,PARAS DISTRIBUTORS,PR201008551,"06-11-2024","386_15711_18220852",15711,"18220852",1,Nov-2024
386,PARAS DISTRIBUTORS,PR201008551,"06-11-2024","386_8796_TMU21006A",8796,TMU21006A,2,Nov-2024
388,PHARMA DISTRIBUTOR,PR201008552,"06-11-2024","388_14667_221210998",14667,"221210998",2,Nov-2024
388,PHARMA DISTRIBUTOR,PR201008552,"06-11-2024","388_15664_2220485",15664,"2220485",1,Nov-2024
388,PHARMA DISTRIBUTOR,PR201008552,"06-11-2024","388_16087_22S2GTD383",16087,"22S2GTD383",3,Nov-2024
388,PHARMA DISTRIBUTOR,PR201008552,"06-11-2024","388_2400_SB21325",2400,SB21325,5,Nov-2024
388,PHARMA DISTRIBUTOR,PR201008552,"06-11-2024","388_2401_SB21277",2401,SB21277,1,Nov-2024
388,PHARMA DISTRIBUTOR,PR201008552,"06-11-2024","388_2812_2220497",2812,"2220497",1,Nov-2024
388,PHARMA DISTRIBUTOR,PR201008552,"06-11-2024","388_3877_SN22073",3877,SN22073,1,Nov-2024
388,PHARMA DISTRIBUTOR,PR201008552,"06-11-2024","388_5128_SA23456",5128,SA23456,1,Nov-2024
388,PHARMA DISTRIBUTOR,PR201008552,"06-11-2024","388_5651_221210990",5651,"221210990",1,Nov-2024
388,PHARMA DISTRIBUTOR,PR201008552,"06-11-2024","388_7557_221230383",7557,"221230383",1,Nov-2024
388,PHARMA DISTRIBUTOR,PR201008552,"06-11-2024","388_7869_BA31444",7869,BA31444,4,Nov-2024
388,PHARMA DISTRIBUTOR,PR201008552,"06-11-2024","388_7869_BA31445",7869,BA31445,6,Nov-2024
388,PHARMA DISTRIBUTOR,PR201008552,"06-11-2024","388_9325_STC21504",9325,STC21504,2,Nov-2024
395,ROHAN ENTERPRISE,PR201008553,"06-11-2024","395_8881_NYTC260",8881,NYTC260,1,Nov-2024
397,SANJIVANI MEDICINES PRIVATE LIMITED,PR201008555,"06-11-2024","397_11846_JMT011007A",11846,JMT011007A,7,Nov-2024
397,SANJIVANI MEDICINES PRIVATE LIMITED,PR201008555,"06-11-2024","397_2861_ME022202",2861,ME022202,2,Nov-2024
397,SANJIVANI MEDICINES PRIVATE LIMITED,PR201008555,"06-11-2024","397_7345_3170C84201",7345,"3170C84201",2,Nov-2024
397,SANJIVANI MEDICINES PRIVATE LIMITED,PR201008555,"06-11-2024","397_9388_MR7FW97",9388,MR7FW97,4,Nov-2024
399,SHAH KOTHARI BROS,PR201008558,"06-11-2024","399_10039_I302832",10039,I302832,2,Nov-2024
399,SHAH KOTHARI BROS,PR201008557,"06-11-2024","399_10770_GTD2593A",10770,GTD2593A,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008557,"06-11-2024","399_11565_2208001785",11565,"2208001785",1,Nov-2024
399,SHAH KOTHARI BROS,PR201008556,"06-11-2024","399_12796_BA23350",12796,BA23350,4,Nov-2024
399,SHAH KOTHARI BROS,PR201008556,"06-11-2024","399_13558_U301630",13558,U301630,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008557,"06-11-2024","399_14840_GT3279",14840,GT3279,3,Nov-2024
399,SHAH KOTHARI BROS,PR201008558,"06-11-2024","399_16913_S23020",16913,S23020,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008556,"06-11-2024","399_2555_N2103396",2555,N2103396,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008558,"06-11-2024","399_3525_PSZ0208",3525,PSZ0208,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008557,"06-11-2024","399_3660_22441648",3660,"22441648",5,Nov-2024
399,SHAH KOTHARI BROS,PR201008558,"06-11-2024","399_5077_TT23066",5077,TT23066,2,Nov-2024
399,SHAH KOTHARI BROS,PR201008556,"06-11-2024","399_557_28023868",557,"28023868",7,Nov-2024
399,SHAH KOTHARI BROS,PR201008556,"06-11-2024","399_563_SA13437",563,SA13437,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008556,"06-11-2024","399_575_SPM221960",575,SPM221960,6,Nov-2024
399,SHAH KOTHARI BROS,PR201008557,"06-11-2024","399_6917_2BP5J009",6917,"2BP5J009",2,Nov-2024
399,SHAH KOTHARI BROS,PR201008556,"06-11-2024","399_7568_LGR060C",7568,LGR060C,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008558,"06-11-2024","399_924_SA13544",924,SA13544,4,Nov-2024
400,SHAH MEDICAL STORE,PR201008559,"06-11-2024","400_3566_N2203481",3566,N2203481,4,Nov-2024
400,SHAH MEDICAL STORE,PR201008559,"06-11-2024","400_3742_LL80K001",3742,LL80K001,1,Nov-2024
400,SHAH MEDICAL STORE,PR201008559,"06-11-2024","400_7211_LBB21008",7211,LBB21008,1,Nov-2024
400,SHAH MEDICAL STORE,PR201008559,"06-11-2024","400_8987_B746",8987,B746,1,Nov-2024
404,SHRIJI DISTRIBUTORS,PR201008560,"06-11-2024","404_18738_ST230773",18738,ST230773,1,Nov-2024
404,SHRIJI DISTRIBUTORS,PR201008560,"06-11-2024","404_7246_K2102426",7246,K2102426,3,Nov-2024
407,SHRIJI PHARMA,PR201008561,"06-11-2024","407_10805_ADG0437",10805,ADG0437,2,Nov-2024
407,SHRIJI PHARMA,PR201008561,"06-11-2024","407_12915_I23CPAM1",12915,I23CPAM1,7,Nov-2024
407,SHRIJI PHARMA,PR201008561,"06-11-2024","407_14259_VLB21007",14259,VLB21007,2,Nov-2024
407,SHRIJI PHARMA,PR201008561,"06-11-2024","407_16366_L22FX004",16366,L22FX004,1,Nov-2024
407,SHRIJI PHARMA,PR201008561,"06-11-2024","407_22_23077NAZIA",22,"23077NAZIA",2,Nov-2024
407,SHRIJI PHARMA,PR201008564,"06-11-2024","407_23423_M407744",23423,M407744,1,Nov-2024
407,SHRIJI PHARMA,PR201008561,"06-11-2024","407_2691_010E2222",2691,"010E2222",3,Nov-2024
407,SHRIJI PHARMA,PR201008567,"06-11-2024","407_480_UBT24150",480,UBT24150,1,Nov-2024
407,SHRIJI PHARMA,PR201008561,"06-11-2024","407_5498_ALT220941",5498,ALT220941,2,Nov-2024
407,SHRIJI PHARMA,PR201008561,"06-11-2024","407_6553_PCG0922",6553,PCG0922,1,Nov-2024
413,UNITY AGENCY,PR201008562,"06-11-2024","413_11878_U102562",11878,U102562,1,Nov-2024
413,UNITY AGENCY,PR201008562,"06-11-2024","413_13461_SID3187A",13461,SID3187A,2,Nov-2024
413,UNITY AGENCY,PR201008565,"06-11-2024","413_6773_NKT23013",6773,NKT23013,1,Nov-2024
413,UNITY AGENCY,PR201008562,"06-11-2024","413_733_2218003",733,"2218003",3,Nov-2024
413,UNITY AGENCY,PR201008562,"06-11-2024","413_9529_GCCC0012",9529,GCCC0012,1,Nov-2024
424,MONO PHARMACARE LIMITED,PR201008563,"06-11-2024","424_14119_23S2GTB750",14119,"23S2GTB750",4,Nov-2024
322,AHMEDABAD MEDICAL CORPORATION,PR201008994,"06-12-2024","322_18072_D083",18072,D083,2,Dec-2024
322,AHMEDABAD MEDICAL CORPORATION,PR201009003,"06-12-2024","322_23127_BRA1180",23127,BRA1180,1,Dec-2024
322,AHMEDABAD MEDICAL CORPORATION,PR201008994,"06-12-2024","322_23177_PGT240007",23177,PGT240007,2,Dec-2024
322,AHMEDABAD MEDICAL CORPORATION,PR201008994,"06-12-2024","322_3626_DWDS0041",3626,DWDS0041,1,Dec-2024
322,AHMEDABAD MEDICAL CORPORATION,PR201008994,"06-12-2024","322_8675_ASZ1016",8675,ASZ1016,2,Dec-2024
345,HARIKRUPA CHEMIST,PR201008992,"06-12-2024","345_14789_05W232",14789,"05W232",11,Dec-2024
345,HARIKRUPA CHEMIST,PR201008992,"06-12-2024","345_15557_129CO02",15557,"129CO02",3,Dec-2024
345,HARIKRUPA CHEMIST,PR201008992,"06-12-2024","345_16410_2302",16410,"2302",2,Dec-2024
345,HARIKRUPA CHEMIST,PR201008992,"06-12-2024","345_17107_13S231",17107,"13S231",5,Dec-2024
345,HARIKRUPA CHEMIST,PR201008992,"06-12-2024","345_17170_VHB231103",17170,VHB231103,2,Dec-2024
345,HARIKRUPA CHEMIST,PR201008992,"06-12-2024","345_17535_T241099",17535,T241099,19,Dec-2024
345,HARIKRUPA CHEMIST,PR201008992,"06-12-2024","345_19466_MOPT23003",19466,MOPT23003,4,Dec-2024
345,HARIKRUPA CHEMIST,PR201008992,"06-12-2024","345_20401_T240968",20401,T240968,2,Dec-2024
345,HARIKRUPA CHEMIST,PR201008992,"06-12-2024","345_3658_117CC01",3658,"117CC01",7,Dec-2024
345,HARIKRUPA CHEMIST,PR201008992,"06-12-2024","345_5036_PLT2323003",5036,PLT2323003,10,Dec-2024
356,ATUL MEDICAL AGENCY,PR201008993,"06-12-2024","356_10927_2212019",10927,"2212019",2,Dec-2024
356,ATUL MEDICAL AGENCY,PR201008993,"06-12-2024","356_19928_LTD23011",19928,LTD23011,5,Dec-2024
356,ATUL MEDICAL AGENCY,PR201008993,"06-12-2024","356_26875_JKKD24005",26875,JKKD24005,9,Dec-2024
356,ATUL MEDICAL AGENCY,PR201008993,"06-12-2024","356_6146_TORE22002",6146,TORE22002,2,Dec-2024
356,ATUL MEDICAL AGENCY,PR201009006,"06-12-2024","356_9880_60047434",9880,"60047434",1,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008980,"06-12-2024","357_10192_MPK234282",10192,MPK234282,1,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008979,"06-12-2024","357_12558_SPT2305",12558,SPT2305,1,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008979,"06-12-2024","357_12666_OO26",12666,OO26,9,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008979,"06-12-2024","357_14455_EMV230848",14455,EMV230848,1,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008979,"06-12-2024","357_14951_E41042",14951,E41042,16,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008979,"06-12-2024","357_14956_PPQAB58",14956,PPQAB58,5,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008979,"06-12-2024","357_15182_ZGN2320",15182,ZGN2320,2,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008979,"06-12-2024","357_15573_SPA240082",15573,SPA240082,6,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008980,"06-12-2024","357_16114_CGZ1072",16114,CGZ1072,3,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008979,"06-12-2024","357_16346_2GT22216A",16346,"2GT22216A",1,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008979,"06-12-2024","357_16471_INRC23012",16471,INRC23012,1,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008979,"06-12-2024","357_16674_3115",16674,"3115",3,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008979,"06-12-2024","357_16682_AM304",16682,AM304,1,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008979,"06-12-2024","357_16743_230421",16743,"230421",1,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008980,"06-12-2024","357_16801_A24161",16801,A24161,1,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008979,"06-12-2024","357_17278_GFMFS3006",17278,GFMFS3006,3,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008979,"06-12-2024","357_17285_PYEAQ08",17285,PYEAQ08,3,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008979,"06-12-2024","357_18365_GT23770A",18365,GT23770A,1,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008979,"06-12-2024","357_19225_OC230108",19225,OC230108,1,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008979,"06-12-2024","357_19545_N2300005",19545,N2300005,1,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008979,"06-12-2024","357_19545_N2300060",19545,N2300060,3,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008979,"06-12-2024","357_19764_AX3002",19764,AX3002,2,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008979,"06-12-2024","357_20222_HT23386",20222,HT23386,6,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008979,"06-12-2024","357_20528_NGM231102",20528,NGM231102,1,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008980,"06-12-2024","357_20586_BAMD0023",20586,BAMD0023,1,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008979,"06-12-2024","357_21150_VDAF14",21150,VDAF14,1,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008995,"06-12-2024","357_24534_ILBLA2405A",24534,ILBLA2405A,2,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008979,"06-12-2024","357_2463_K2400277",2463,K2400277,3,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008979,"06-12-2024","357_348_MKNAD09",348,MKNAD09,10,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008979,"06-12-2024","357_3515_B9029X",3515,B9029X,1,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008979,"06-12-2024","357_3966_CL305",3966,CL305,1,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008979,"06-12-2024","357_4390_STJ0039",4390,STJ0039,1,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008980,"06-12-2024","357_4527_E31346",4527,E31346,1,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008979,"06-12-2024","357_4737_K2301058",4737,K2301058,4,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008979,"06-12-2024","357_6172_C157",6172,C157,1,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008980,"06-12-2024","357_6560_57299NR",6560,"57299NR",5,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008980,"06-12-2024","357_6885_CC158",6885,CC158,1,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008980,"06-12-2024","357_6886_HH110",6886,HH110,1,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008979,"06-12-2024","357_7510_JKDH23003",7510,JKDH23003,2,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008979,"06-12-2024","357_7724_GMRB23006",7724,GMRB23006,6,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201009007,"06-12-2024","357_8425_PS6LB30",8425,PS6LB30,45,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008979,"06-12-2024","357_8492_AF3002",8492,AF3002,1,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008980,"06-12-2024","357_8704_IACNC2402A",8704,IACNC2402A,1,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008980,"06-12-2024","357_9329_TLU4L001",9329,TLU4L001,1,Dec-2024
370,K B SHAH AND CO,PR201009002,"06-12-2024","370_23664_11240609",23664,"11240609",3,Dec-2024
371,K.CHIMANLAL  CO,PR201008991,"06-12-2024","371_12407_GSNA22005",12407,GSNA22005,1,Dec-2024
371,K.CHIMANLAL  CO,PR201008991,"06-12-2024","371_12407_MC230408",12407,MC230408,1,Dec-2024
371,K.CHIMANLAL  CO,PR201008991,"06-12-2024","371_14906_KXB2302A",14906,KXB2302A,9,Dec-2024
371,K.CHIMANLAL  CO,PR201008991,"06-12-2024","371_15584_23443138",15584,"23443138",9,Dec-2024
371,K.CHIMANLAL  CO,PR201008991,"06-12-2024","371_16413_THM2305",16413,THM2305,1,Dec-2024
371,K.CHIMANLAL  CO,PR201008991,"06-12-2024","371_16413_THM2307",16413,THM2307,1,Dec-2024
